ID_TIENDA;SKU;CANT_ESPERADA
S02;7704327800949;3
S02;7704327800956;6
S02;7704327800963;6
S02;7704327800970;3
S02;7704327800987;2
S02;7704327801731;2
S02;7704327801786;2
S02;7704327801991;2
S02;7704327803148;4
S02;7704327803155;6
S02;7704327803162;4
S02;7704327804961;3
S02;7704327804978;3
S02;7704327804985;2
S02;7704327805203;2
S02;7704327805210;3
S02;7704327805227;2
S02;7704327805234;4
S02;7704327805241;5
S02;7704327805258;3
S02;7704327805296;5
S02;7704327805302;8
S02;7704327805319;6
S02;7704327805326;6
S02;7704327805333;2
S02;7704327805357;6
S02;7704327805364;7
S02;7704327805371;4
S02;7704327805388;6
S02;7704327805395;7
S02;7704327805401;4
S02;7704327805418;3
S02;7704327805425;3
S02;7704327805432;2
S02;7704327805456;3
S02;7704327805470;4
S02;7704327805494;2
S02;7704327805517;5
S02;7704327805531;6
S02;7704327805555;6
S02;7704327805562;3
S02;7704327805579;3
S02;7704327805586;2
S02;7704327805685;3
S02;7704327805692;4
S02;7704327805708;2
S02;7704327805715;3
S02;7704327805722;3
S02;7704327805739;2
S02;7704327807405;2
S02;7704327807429;2
S02;7704327807436;3
S02;7704327807689;1
S02;7704327807696;2
S02;7704327807702;3
S02;7704327807719;1
S02;7704327808785;3
S02;7704327808792;1
S02;7704327808808;1
S02;7704327808815;1
S02;7704327809737;3
S02;7704327809744;3
S02;7704327809751;2
S02;7704327810108;3
S02;7704327810115;2
S02;7704327810122;3
S02;7704327810313;3
S02;7704327810337;2
S02;7704327810344;2
S02;7704327810511;1
S02;7704327810528;3
S02;7704327810535;6
S02;7704327810542;5
S02;7704327810559;2
S02;7704327810573;2
S02;7704327810580;2
S02;7704327810597;5
S02;7704327810900;2
S02;7704327810917;3
S02;7704327810924;2
S02;7704327811488;2
S02;7704327811495;2
S02;7704327811525;2
S02;7704327811532;2
S02;7704327811563;1
S02;7704327811570;2
S02;7704327814304;2
S02;7704327815714;2
S02;7704327815721;3
S02;7704327815738;6
S02;7704327815745;4
S02;7704327815752;2
S02;7704327815769;1
S02;7704327815776;1
S02;7704327815783;2
S02;7704327815790;2
S02;7704327815806;2
S02;7704327815813;2
S02;7704327815820;2
S02;7704327815837;2
S02;7704327815844;1
S02;7704327815851;1
S02;7704327815998;1
S02;7704327816018;3
S02;7704327816032;1
S02;7704327816056;1
S02;7704327816148;1
S02;7704327816155;2
S02;7704327816162;3
S02;7704327816179;2
S02;7704327818579;4
S02;7704327819422;3
S02;7704327819439;3
S02;7704327819446;2
S02;7704327819460;5
S02;7704327819484;6
S02;7704327819507;4
S02;7704327819576;3
S02;7704327819583;3
S02;7704327819590;3
S02;7704327819606;3
S02;7704327819613;1
S02;7704327819620;2
S02;7704327819637;3
S02;7704327819644;3
S02;7704327819651;2
S02;7704327819668;2
S02;7704327819675;3
S02;7704327819682;2
S02;7704327819699;3
S02;7704327819705;2
S02;7704327819712;2
S02;7704327819729;3
S02;7704327819736;3
S02;7704327819743;2
S02;7704327819750;2
S02;7704327819767;3
S02;7704327819774;2
S02;7704327819804;2
S02;7704327819835;3
S02;7704327819866;2
S02;7704327819880;3
S02;7704327819897;3
S02;7704327819903;2
S02;7704327820138;3
S02;7704327820169;4
S02;7704327820190;3
S02;7704327820220;2
S02;7704327820565;2
S02;7704327820572;3
S02;7704327820589;3
S02;7704327820596;2
S02;7704327820602;5
S02;7704327820619;6
S02;7704327820626;6
S02;7704327820633;4
S02;7704327820640;1
S02;7704327820657;2
S02;7704327820664;3
S02;7704327820671;3
S02;7704327820688;3
S02;7704327820695;3
S02;7704327820701;2
S02;7704327820718;2
S02;7704327820725;4
S02;7704327820732;4
S02;7704327820749;4
S02;7704327820756;3
S02;7704327821470;3
S02;7704327821487;3
S02;7704327821500;2
S02;7704327821517;3
S02;7704327821524;3
S02;7704327821784;2
S02;7704327822477;2
S02;7704327823290;2
S02;7704327823832;1
S02;7704327823849;5
S02;7704327823856;6
S02;7704327823863;6
S02;7704327823870;1
S02;7704327823887;2
S02;7704327823894;2
S02;7704327823900;1
S02;7704327823917;2
S02;7704327823924;2
S02;7704327824921;3
S02;7704327824938;1
S02;7704327824945;2
S02;7704327824952;1
S02;7704327824976;2
S02;7704327825874;1
S02;7704327825881;2
S02;7704327825966;3
S02;7704327826208;4
S02;7704327826215;3
S02;7704327826222;2
S02;7704327826253;2
S02;7704327827366;3
S02;7704327827373;2
S02;7704327827427;3
S02;7704327827939;2
S02;7704327827946;3
S02;7704327827953;3
S02;7704327827960;2
S02;7704327828820;2
S02;7704327828837;3
S02;7704327828844;3
S02;7704327828967;3
S02;7704327828974;3
S02;7704327828981;2
S02;7704327829049;2
S02;7704327829056;3
S02;7704327829063;3
S02;7704327829070;2
S02;7704327829117;2
S02;7704327829124;6
S02;7704327829131;6
S02;7704327829148;5
S02;7704327829155;4
S02;7704327829162;6
S02;7704327829179;5
S02;7704327829186;4
S02;7704327829742;3
S02;7704327829759;2
S02;7704327829766;3
S02;7704327831912;2
S02;7704327831929;3
S02;7704327831936;3
S02;7704327831974;3
S02;7704327831981;2
S02;7704327831998;3
S02;7704327832292;7
S02;7704327832308;6
S02;7704327832315;4
S02;7704327832322;1
S02;7704327832711;2
S02;7704327832841;2
S02;7704327835408;3
S02;7704327835415;3
S02;7704327835422;4
S02;7704327835750;2
S02;7704327835767;3
S02;7704327835774;2
S02;7704327835781;2
S02;7704327835798;2
S02;7704327835804;3
S02;7704327835811;3
S02;7704327835828;3
S02;7704327836603;4
S02;7704327836610;6
S02;7704327836627;6
S02;7704327836634;3
S02;7704327836726;4
S02;7704327836733;4
S02;7704327836740;6
S02;7704327836757;6
S02;7704327836764;6
S02;7704327836771;6
S02;7704327836788;4
S02;7704327836795;4
S02;7704327836801;2
S02;7704327836818;4
S02;7704327836825;3
S02;7704327836832;6
S02;7704327836849;3
S02;7704327836856;6
S02;7704327836863;2
S02;7704327836870;4
S02;7704327836887;3
S02;7704327838546;1
S02;7704327838553;3
S02;7704327838560;2
S02;7704327839161;4
S02;7704327839178;4
S02;7704327839185;4
S02;7704327839192;4
S02;7704327839208;2
S02;7704327839215;2
S02;7704327839437;3
S02;7704327839444;1
S02;7704327839451;4
S02;7704327840020;3
S02;7704327840037;2
S02;7704327840044;4
S02;7704327840259;3
S02;7704327840266;2
S02;7704327840273;2
S02;7704327840457;3
S02;7704327840464;2
S02;7704327840495;4
S02;7704327840792;2
S02;7704327840808;2
S02;7704327840815;3
S02;7704327841706;3
S02;7704327841713;2
S02;7704327841720;3
S02;7704327841843;4
S02;7704327841850;4
S02;7704327841867;4
S02;7704327841874;1
S02;7704327841997;4
S02;7704327842000;6
S02;7704327842017;6
S02;7704327842024;4
S02;7704327842192;4
S02;7704327842208;6
S02;7704327842215;6
S02;7704327842222;4
S02;7704327842406;2
S02;7704327842413;2
S02;7704327842420;4
S02;7704327842437;4
S02;7704327842574;4
S02;7704327842581;4
S02;7704327842901;3
S02;7704327842918;3
S02;7704327842925;2
S02;7704327843977;1
S02;7704327844202;5
S02;7704327844257;1
S02;7704327844318;4
S02;7704327844349;1
S02;7704327845537;2
S02;7704327845551;3
S02;7704327845575;3
S02;7704327845599;2
S02;7704327846572;2
S02;7704327848668;3
S02;7704327848675;3
S02;7704327848682;2
S02;7704327848798;6
S02;7704327848804;5
S02;7704327848811;4
S02;7704327848859;1
S02;7704327848866;2
S02;7704327848873;3
S02;7704327848880;3
S02;7704327848897;2
S02;7704327848903;2
S02;7704327848934;3
S02;7704327848941;3
S02;7704327849559;3
S02;7704327849566;2
S02;7704327852320;2
S02;7704327852337;2
S02;7704327852344;3
S02;7704327852351;3
S02;7704327852368;2
S02;7704327852375;3
S02;7704327852382;2
S02;7704327852399;2
S02;7704327852979;1
S02;7704327852986;1
S02;7704327852993;3
S02;7704327853006;3
S02;7704327853013;2
S02;7704327853020;3
S02;7704327853389;3
S02;7704327853396;3
S02;7704327853402;2
S02;7704327854553;3
S02;7704327854560;3
S02;7704327854577;2
S02;7704327855017;2
S02;7704327855024;2
S02;7704327855031;3
S02;7704327855048;2
S02;7704327855055;1
S02;7704327856694;3
S02;7704327856700;3
S02;7704327856717;2
S02;7704327856724;6
S02;7704327856731;6
S02;7704327856748;4
S02;7704327856755;6
S02;7704327856762;6
S02;7704327856779;4
S02;7704327857301;3
S02;7704327857318;2
S02;7704327857332;4
S02;7704327857998;2
S02;7704327858001;3
S02;7704327861117;2
S02;7704327863326;2
S02;7704327863333;3
S02;7704327863340;3
S02;7704327863357;2
S02;7704327864927;4
S02;7704327864934;6
S02;7704327864941;5
S02;7704327866457;2
S02;7704327867119;2
S02;7704327867126;2
S02;7704327867133;4
S02;7704327867140;2
S02;7704327867157;1
S02;7704327868727;1
S02;7704327868734;2
S02;7704327868741;3
S02;7704327868758;3
S02;7704327868765;3
S02;7704327869380;2
S02;7704327869397;2
S02;7704327869403;2
S02;7704327869410;2
S02;7704327869427;2
S02;7704327869434;2
S02;7704327869441;1
S02;7704327869458;1
S02;7704327869465;1
S02;7704327869472;1
S02;7704327871505;4
S02;7704327871512;7
S02;7704327871529;4
S02;7704327872021;2
S02;7704327872038;3
S02;7704327872045;3
S02;7704327872052;2
S02;7704327872069;5
S02;7704327872076;4
S02;7704327872083;8
S02;7704327872090;6
S02;7704327872106;8
S02;7704327872113;6
S02;7704327872120;5
S02;7704327872137;4
S02;7704327882396;2
S02;7704327883232;3
S02;7704327885120;2
S02;7704327885137;3
S02;7704327885144;2
S02;7704327887100;3
S02;7704327887117;2
S02;7704327887124;3
S02;7704327887131;3
S02;7704327887148;3
S02;7704327887179;4
S02;7704327887186;4
S02;7704327887193;4
S02;7704327887209;2
S02;7704327887254;3
S02;7704327889135;2
S02;7704327889142;3
S02;7704327889159;3
S02;7704327889333;2
S02;7704327889340;3
S02;7704327889654;6
S02;7704327889661;6
S02;7704327889685;1
S02;7704327889692;4
S02;7704327890995;2
S02;7704327891008;3
S02;7704327891015;5
S02;7704327891022;7
S02;7704327891039;5
S02;7704327891046;1
S02;7704327892142;3
S02;7704327892357;4
S02;7704327892418;4
S02;7704327892425;4
S02;7704327892456;4
S02;7704327892487;4
S02;7704327892500;3
S02;7704327894160;2
S02;7704327900861;3
S02;7704327900878;3
S02;7704327900885;2
S02;7704327900915;3
S02;7704327900922;3
S02;7704327900939;2
S02;7704327901257;6
S02;7704327901264;6
S02;7704327901271;4
S02;7704327901868;2
S02;7704327901875;3
S02;7704327901882;2
S02;7704327902155;6
S02;7704327902162;6
S02;7704327902179;4
S02;7704327902209;3
S02;7704327902216;3
S02;7704327902223;2
S02;7704327902230;3
S02;7704327902247;3
S02;7704327902254;2
S02;7704327902285;3
S02;7704327902292;3
S02;7704327902308;2
S02;7704327902438;6
S02;7704327902445;6
S02;7704327902452;4
S02;7704327902483;3
S02;7704327902490;3
S02;7704327902506;2
S02;7704327903558;1
S02;7704327903572;5
S02;7704327903596;5
S02;7704327903619;3
S02;7704327903633;2
S02;7704327906115;2
S02;7704327906719;2
S02;7704327906726;3
S02;7704327906733;3
S02;7704327906740;2
S02;7704327906757;2
S02;7704327906764;3
S02;7704327906771;3
S02;7704327906788;2
S02;7704327906917;2
S02;7704327906924;2
S02;7704327906931;3
S02;7704327906948;2
S02;7704327906955;3
S02;7704327906962;3
S02;7704327906979;2
S02;7704327908355;3
S02;7704327908362;4
S02;7704327908492;3
S02;7704327908508;2
S02;7704327908515;1
S02;7704327908560;3
S02;7704327908577;1
S02;7704327908591;2
S02;7704327908607;4
S02;7704327908614;1
S02;7704327908621;3
S02;7704327908638;2
S02;7704327908645;3
S02;7704327911904;6
S02;7704327911911;6
S02;7704327911928;4
S02;7704327913793;2
S02;7704327913823;1
S02;7704327913830;3
S02;7704327913861;3
S02;7704327913878;1
S02;7704327913885;2
S02;7704327913892;3
S02;7704327914226;3
S02;7704327914233;2
S02;7704327914240;3
S02;7704327914486;2
S02;7704327914790;3
S02;7704327915797;1
S02;7704327918750;3
S02;7704327918767;1
S02;7704327918774;3
S02;7704327918781;1
S02;7704327920494;2
S02;7704327921033;2
S02;7704327921040;3
S02;7704327921057;3
S02;7704327921064;2
S02;7704327929695;3
S02;7704327929701;3
S02;7704327929718;1
S02;7704327929879;5
S02;7704327929886;5
S02;7704327929893;5
S02;7704327931315;4
S02;7704327933753;4
S02;7704327933760;6
S02;7704327933777;6
S02;7704327936044;3
S02;7704327936051;3
S02;7704327936068;2
S02;7704327941109;2
S02;7704327941116;3
S02;7704327941123;3
S02;7704327941178;6
S02;7704327941185;4
S02;7704327941192;6
S02;7704327942762;3
S02;7704327942779;3
S02;7704327942786;2
S02;7704327944957;4
S02;7704327944964;6
S02;7704327944971;6
S02;7704327944988;4
S02;7704327944995;3
S02;7704327945008;5
S02;7704327945015;6
S02;7704327945022;3
S02;7704327961671;2
S02;7704327961688;3
S02;7704327961695;3
S02;7704327961701;1
S02;7704327961718;2
S02;7704327961732;3
S02;7704327961756;3
S02;7704327961770;2
S02;7704327964672;1
S02;7704327966096;3
S02;7704327966102;2
S02;7704327966119;1
S02;7704327966126;2
S02;7704327968588;5
S02;7704327968595;6
S02;7704327968601;4
S02;7704327969417;1
S02;7704327969424;1
S02;7704327969431;2
S02;7704327969448;2
S02;7704327969455;3
S02;7704327969462;3
S02;7704327969479;2
S02;7704327969486;2
S02;7704327977757;3
S02;7704327977801;2
S02;7704327977832;3
S02;7704327987411;2
S02;7704327995744;2
S02;7704327995751;3
S02;7704327995768;3
S02;7704327995775;2
S02;7704327996680;2
S02;7704327996697;2
S02;7704327996703;1
S02;7704327999186;2
S03;7703617011591;6
